Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
05/10/2018,09:40:49,3,84345,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.5,99.2,9.9,Low,credit_card
24/07/2018,13:19:39,5,64039,Male,Mobile,Member,Fashion,Formal Shoes,213,2,0.3,120.2,12,Medium,credit_card
20/03/2018,11:17:29,9,60243,Male,Mobile,Member,Fashion,Sneakers,62,1,0.3,62,6.2,Medium,credit_card
04/03/2018,18:24:26,8,94140,Male,Mobile,Member,Fashion,Titak watch,228,2,0.2,138.9,13.9,Low,credit_card
06/07/2018,14:49:06,3,93982,Male,Mobile,Guest,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Low,credit_card
03/07/2018,19:04:07,5,83854,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.1,158.1,15.8,Low,credit_card
20/04/2018,12:53:14,2,98616,Male,Mobile,Member,Fashion,Shirts,196,1,0.2,104.2,10.4,High,money_order
20/11/2018,12:05:01,5,65271,Male,Mobile,Member,Fashion,Jeans,218,2,0.3,124.9,12.5,Medium,credit_card
15/07/2018,07:08:12,9,97559,Male,Mobile,Member,Fashion,Suits,109,2,0.4,20.3,2,High,money_order
03/06/2018,23:58:41,7,69537,Male,Mobile,Member,Fashion,Sports Wear,85,5,0.2,17,1.7,High,debit_card
06/10/2018,11:01:55,9,73681,Male,Mobile,Member,Fashion,Casula Shoes,122,2,0.4,32.2,3.2,High,credit_card
08/09/2018,13:05:22,8,70061,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,High,credit_card
02/07/2018,21:45:49,7,93229,Male,Mobile,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,Low,credit_card
20/12/2018,15:12:16,9,89236,Male,Mobile,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,High,money_order
30/07/2018,10:42:49,9,64059,Male,Mobile,Member,Fashion,Titak watch,228,2,0.1,143.4,14.3,High,e_wallet
29/05/2018,10:01:24,10,90869,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.4,72.6,7.3,High,credit_card
29/12/2018,12:27:55,2,93483,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.2,148.2,14.8,Medium,credit_card
12/03/2018,20:57:17,3,82791,Male,Mobile,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,money_order
05/05/2018,20:33:45,2,66221,Male,Mobile,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,Medium,credit_card
11/10/2018,08:06:48,1,95528,Male,Mobile,Guest,Fashion,Suits,109,2,0.4,20.3,2,Low,e_wallet
19/05/2018,21:01:42,7,61067,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,Medium,credit_card
22/12/2018,08:37:38,7,72820,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.1,38.3,3.8,High,credit_card
07/10/2018,15:50:49,10,84094,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.2,139.5,14,Medium,credit_card
14/12/2018,14:16:35,8,69764,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.2,120.2,12,Medium,money_order
15/08/2018,05:10:48,9,73159,Male,Mobile,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Low,credit_card
02/07/2018,12:34:39,6,63885,Male,Mobile,Guest,Fashion,Titak watch,228,2,0.3,134.3,13.4,Medium,money_order
16/04/2018,17:03:00,8,73252,Male,Mobile,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,High,money_order
25/07/2018,13:55:18,3,99481,Male,Mobile,Member,Fashion,T - Shirts,248,2,0.1,163,16.3,Medium,debit_card
28/08/2018,20:57:21,4,72016,Male,Mobile,Member,Fashion,Shirts,196,1,0.3,92.5,9.2,High,credit_card
10/07/2018,13:48:30,5,74546,Male,Mobile,Member,Fashion,Jeans,218,2,0.1,133.6,13.4,Medium,money_order
17/05/2018,11:44:15,5,76480,Male,Mobile,Guest,Fashion,Suits,109,2,0.1,26.8,2.7,Medium,money_order
19/02/2018,13:19:18,4,60269,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.2,21.3,2.1,High,money_order
30/07/2018,11:11:12,9,71274,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,credit_card
04/02/2018,23:53:19,1,82807,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.3,123.8,12.4,High,credit_card
07/05/2018,09:49:04,3,76252,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.1,124.5,12.4,Medium,credit_card
19/07/2018,22:57:19,2,86314,Male,Mobile,Member,Fashion,Sneakers,62,1,0.3,15.5,1.6,Medium,credit_card
16/12/2018,08:45:57,3,75836,Male,Mobile,Member,Fashion,Titak watch,228,2,0.4,129.8,13,Medium,credit_card
24/04/2018,14:18:01,4,85182,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.4,59.9,6,Medium,credit_card
26/07/2018,18:54:47,5,79794,Male,Mobile,Guest,Fashion,T - Shirts,248,1,0.3,145.7,14.6,High,credit_card
12/10/2018,11:53:07,8,64979,Male,Mobile,Guest,Fashion,Shirts,196,2,0.4,100.3,10,Medium,money_order
10/12/2018,08:35:10,4,89537,Male,Mobile,Member,Fashion,Jeans,218,5,0.4,94.4,9.4,Medium,credit_card
19/07/2018,08:17:29,2,62178,Male,Mobile,Member,Fashion,Suits,109,1,0.5,7.2,0.7,Low,money_order
26/07/2018,14:15:21,2,88938,Male,Mobile,Guest,Fashion,Sports Wear,85,1,0.3,21.3,2.1,Medium,credit_card
14/10/2018,13:49:56,2,82368,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.3,31,3.1,Medium,debit_card
21/11/2018,21:39:51,3,74825,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.1,137.3,13.7,Medium,credit_card
08/12/2018,19:03:20,5,76359,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.2,120.2,12,Medium,credit_card
30/12/2018,22:28:18,3,67183,Male,Mobile,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Medium,credit_card
10/02/2018,17:19:16,10,75237,Male,Mobile,Guest,Fashion,Titak watch,228,1,0.2,143.4,14.3,Medium,credit_card
02/08/2018,17:12:49,1,73713,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.3,74.2,7.4,Medium,credit_card
03/12/2018,13:21:26,1,86794,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.4,158.1,15.8,Medium,credit_card
29/05/2018,14:25:25,4,60020,Male,Mobile,Member,Fashion,Shirts,196,5,0.2,96.4,9.6,High,credit_card
15/07/2018,00:25:23,10,83158,Male,Mobile,Member,Fashion,Jeans,218,2,0.1,133.6,13.4,Medium,credit_card
24/10/2018,21:51:16,6,78352,Male,Mobile,Member,Fashion,Suits,109,1,0.1,25.7,2.6,Low,credit_card
18/08/2018,16:34:42,2,82806,Male,Mobile,Guest,Fashion,Sports Wear,85,1,0.1,2.5,0.2,Medium,credit_card
30/10/2018,09:29:49,7,66629,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.5,17.6,1.8,Medium,credit_card
24/04/2018,08:45:23,3,62033,Male,Mobile,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Medium,credit_card
09/09/2018,13:11:19,5,82197,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.4,107.4,10.7,Medium,credit_card
03/06/2018,18:28:29,10,94644,Male,Mobile,Member,Fashion,Sneakers,62,1,0.4,62,6.2,High,credit_card
03/08/2018,12:22:18,10,63082,Male,Mobile,Guest,Fashion,Titak watch,228,5,0.1,136.6,13.7,Medium,credit_card
23/06/2018,07:23:50,1,76567,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.4,59.9,6,Medium,credit_card
03/09/2018,10:10:56,7,99229,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.3,160.6,16.1,High,credit_card
20/12/2018,15:37:30,4,96071,Male,Mobile,Member,Fashion,Shirts,196,1,0.1,108.2,10.8,Medium,credit_card
14/03/2018,20:08:16,8,93273,Male,Mobile,Member,Fashion,Jeans,218,1,0.4,111.8,11.2,Medium,credit_card
14/04/2018,18:14:55,3,68147,Male,Mobile,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,money_order
24/01/2018,23:37:49,1,81529,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.2,3.3,0.3,High,credit_card
04/06/2018,22:32:26,5,97774,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.3,38.3,3.8,High,credit_card
13/10/2018,21:12:19,8,62189,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
23/03/2018,06:28:47,5,67796,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.3,126.6,12.7,High,credit_card
18/05/2018,22:14:49,5,85387,Male,Mobile,Member,Fashion,Sneakers,62,2,0.3,31,3.1,Medium,credit_card
15/04/2018,13:09:06,9,63718,Male,Mobile,Member,Fashion,Titak watch,228,2,0.4,129.8,13,Medium,credit_card
21/10/2018,22:20:42,2,61741,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.1,77.4,7.7,Medium,credit_card
30/04/2018,20:48:56,7,93464,Male,Mobile,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,High,credit_card
05/08/2018,16:42:37,1,61979,Male,Mobile,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Medium,credit_card
25/09/2018,09:34:49,10,82040,Male,Mobile,Member,Fashion,Jeans,218,1,0.2,133.6,13.4,Medium,credit_card
24/04/2018,18:16:27,6,73307,Male,Mobile,Member,Fashion,Suits,109,1,0.2,20.3,2,High,credit_card
24/11/2018,20:01:29,8,91881,Male,Mobile,Member,Fashion,Sports Wear,85,5,0.1,0.8,0.1,Medium,credit_card
05/04/2018,19:14:22,8,68642,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.3,27.4,2.7,Low,e_wallet
14/03/2018,19:39:41,5,74535,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.2,139.5,14,Medium,credit_card
10/08/2018,15:36:37,5,88469,Male,Mobile,Guest,Fashion,Formal Shoes,213,1,0.2,128.7,12.9,High,credit_card
08/12/2018,22:49:56,9,79192,Male,Mobile,Member,Fashion,Sneakers,62,5,0.2,12.4,1.2,High,credit_card
16/12/2018,23:31:32,7,66165,Male,Mobile,Member,Fashion,Titak watch,228,1,0.3,120.6,12.1,High,credit_card
15/09/2018,21:29:30,3,95035,Male,Mobile,Member,Fashion,Fossil Watch,159,5,0.2,63.1,6.3,Medium,money_order
19/08/2018,21:40:19,2,86993,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.3,138.2,13.8,High,e_wallet
05/10/2018,13:24:48,6,94253,Male,Mobile,Member,Fashion,Shirts,196,1,0.3,98.4,9.8,High,credit_card
19/10/2018,23:20:53,3,65582,Male,Mobile,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,Medium,credit_card
18/10/2018,18:55:43,3,82061,Male,Mobile,Member,Fashion,Suits,109,1,0.3,15.9,1.6,High,credit_card
19/05/2018,17:08:03,9,98122,Male,Mobile,Member,Fashion,Sports Wear,85,5,0.2,17,1.7,High,credit_card
18/09/2018,14:07:58,3,75917,Male,Mobile,Guest,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,High,credit_card
04/02/2018,10:56:05,1,80931,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.4,126.1,12.6,High,credit_card
08/06/2018,23:39:30,5,87970,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.1,126.6,12.7,High,money_order
09/12/2018,21:13:34,6,75310,Male,Mobile,Member,Fashion,Sneakers,62,1,0.3,15.5,1.6,Medium,credit_card
12/09/2018,22:20:53,8,64509,Male,Mobile,Guest,Fashion,Titak watch,228,5,0.4,102.4,10.2,Medium,credit_card
04/05/2018,10:46:43,1,88735,Male,Mobile,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,Medium,credit_card
30/11/2018,16:41:48,1,77227,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.1,158.1,15.8,Medium,credit_card
13/05/2018,17:29:53,5,73237,Male,Mobile,Member,Fashion,Shirts,196,1,0.5,86.6,8.7,Medium,money_order
03/03/2018,18:39:38,3,89217,Male,Mobile,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Medium,credit_card
24/04/2018,01:58:41,9,70882,Male,Mobile,Member,Fashion,Suits,109,2,0.1,26.8,2.7,High,credit_card
10/06/2018,13:20:30,4,65168,Male,Mobile,Member,Fashion,Sports Wear,85,2,0.5,42.5,4.3,High,credit_card
06/03/2018,11:50:04,3,83840,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.3,27.4,2.7,Medium,money_order
18/08/2018,13:56:33,10,68445,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
07/10/2018,17:43:32,4,90775,Male,Mobile,Member,Fashion,Formal Shoes,213,5,0.3,101.1,10.1,Medium,credit_card
23/08/2018,18:54:33,2,72510,Male,Mobile,Member,Fashion,Sneakers,62,1,0.1,62,6.2,Low,money_order
29/06/2018,20:11:03,5,83882,Male,Mobile,Member,Fashion,Titak watch,228,2,0.5,125.2,12.5,Medium,credit_card
08/11/2018,22:05:59,3,88168,Male,Mobile,Guest,Fashion,Fossil Watch,159,5,0.2,63.1,6.3,Medium,money_order
07/09/2018,07:26:40,7,65716,Male,Mobile,Member,Fashion,T - Shirts,248,5,0.5,106,10.6,Medium,credit_card
30/01/2018,10:42:06,4,89234,Male,Mobile,Member,Fashion,Shirts,196,1,0.3,110.1,11,Medium,credit_card
13/05/2018,22:28:14,8,76975,Male,Mobile,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,Low,money_order
10/12/2018,21:19:05,1,98099,Male,Mobile,Guest,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
07/04/2018,16:44:10,2,69329,Male,Mobile,Member,Fashion,Sports Wear,85,5,0.5,17,1.7,Medium,credit_card
08/08/2018,18:37:51,1,87626,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.1,37.1,3.7,High,credit_card
07/09/2018,20:02:26,6,83316,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.1,139.5,14,Medium,credit_card
06/07/2018,12:12:39,2,62092,Male,Mobile,Guest,Fashion,Formal Shoes,213,5,0.1,122.4,12.2,Medium,money_order
26/03/2018,11:36:09,8,69487,Male,Mobile,Member,Fashion,Sneakers,62,5,0.1,12.4,1.2,Medium,credit_card
06/10/2018,20:41:36,1,61694,Male,Mobile,Member,Fashion,Titak watch,228,2,0.4,129.8,13,Medium,money_order
21/11/2018,15:18:06,10,87534,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.5,55.2,5.5,Low,credit_card
28/04/2018,22:14:05,6,90195,Male,Mobile,Member,Fashion,T - Shirts,248,2,0.2,158.1,15.8,Medium,credit_card
25/04/2018,21:42:13,7,84339,Male,Mobile,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,Medium,money_order
19/09/2018,17:57:46,8,86859,Male,Mobile,Member,Fashion,Jeans,218,5,0.2,116.2,11.6,Medium,money_order
30/10/2018,13:36:08,5,75075,Male,Mobile,Member,Fashion,Suits,109,1,0.2,20.3,2,Medium,credit_card
16/01/2018,09:10:24,9,77262,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,credit_card
16/06/2018,14:04:28,10,80211,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.3,31,3.1,Low,credit_card
09/09/2018,19:23:57,3,87364,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.5,110.4,11,High,credit_card
29/05/2018,10:44:01,3,86400,Male,Mobile,Guest,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Low,credit_card
04/07/2018,19:01:41,9,66035,Male,Mobile,Member,Fashion,Sneakers,62,5,0.4,12.4,1.2,Medium,money_order
21/07/2018,21:14:56,7,62499,Male,Mobile,Member,Fashion,Titak watch,228,1,0.3,120.6,12.1,Medium,credit_card
30/09/2018,18:04:32,1,91512,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.1,77.4,7.7,Medium,credit_card
12/11/2018,16:01:35,1,86853,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.3,145.7,14.6,High,credit_card
25/07/2018,00:55:09,9,67399,Male,Mobile,Guest,Fashion,Shirts,196,1,0.2,104.2,10.4,High,credit_card
15/08/2018,12:03:09,9,73189,Male,Mobile,Member,Fashion,Jeans,218,1,0.2,124.9,12.5,Medium,credit_card
11/09/2018,17:40:59,4,86703,Male,Mobile,Member,Fashion,Suits,109,1,0.5,7.2,0.7,High,credit_card
19/11/2018,00:20:53,7,76241,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.2,28.3,2.8,High,credit_card
30/07/2018,22:44:52,6,85687,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.2,34.7,3.5,Medium,credit_card
07/08/2018,10:07:01,7,89378,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.1,139.5,14,High,credit_card
21/10/2018,21:09:18,8,71992,Male,Mobile,Member,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Low,money_order
05/12/2018,14:04:48,4,86338,Male,Mobile,Guest,Fashion,Sneakers,62,2,0.5,31,3.1,Medium,credit_card
23/05/2018,16:37:31,10,75548,Male,Mobile,Member,Fashion,Titak watch,228,1,0.4,111.5,11.2,Medium,credit_card
06/09/2018,22:18:54,10,63572,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.1,72.6,7.3,Medium,credit_card
19/09/2018,12:43:24,8,77571,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.4,138.2,13.8,Medium,credit_card
03/07/2018,18:09:51,5,80945,Male,Mobile,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Medium,credit_card
06/10/2018,21:25:22,8,82172,Male,Mobile,Member,Fashion,Jeans,218,1,0.1,131.5,13.1,Medium,credit_card
24/02/2018,00:02:40,10,70921,Male,Mobile,Member,Fashion,Suits,109,1,0.4,11.6,1.2,High,credit_card
21/08/2018,16:38:31,2,99370,Male,Mobile,Member,Fashion,Sports Wear,85,2,0.2,1.6,0.2,High,credit_card
12/09/2018,12:37:01,6,85926,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.4,22.5,2.2,High,credit_card
29/11/2018,21:15:25,8,98553,Male,Mobile,Guest,Fashion,Running Shoes,224,1,0.4,135,13.5,Medium,credit_card
23/07/2018,10:12:07,5,79686,Male,Mobile,Member,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Medium,credit_card
09/12/2018,18:17:49,4,95056,Male,Mobile,Guest,Fashion,Sneakers,62,2,0.4,31,3.1,High,money_order
25/12/2018,18:27:09,4,73360,Male,Mobile,Member,Fashion,Titak watch,228,1,0.5,113.8,11.4,Low,credit_card
19/06/2018,16:59:25,7,60690,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.1,72.6,7.3,Medium,credit_card
02/07/2018,23:50:22,10,66078,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.4,138.2,13.8,High,credit_card
24/07/2018,17:48:18,4,85900,Male,Mobile,Member,Fashion,Shirts,196,1,0.2,104.2,10.4,Medium,money_order
27/09/2018,11:57:38,8,61527,Male,Mobile,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Medium,credit_card
17/11/2018,16:22:45,10,74089,Male,Mobile,Guest,Fashion,Suits,109,1,0.4,15.9,1.6,Medium,credit_card
01/07/2018,00:49:58,3,64720,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.4,21.3,2.1,High,credit_card
22/07/2018,19:07:32,1,87356,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.1,37.1,3.7,Low,credit_card
19/10/2018,21:58:00,3,97939,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.3,117.1,11.7,Medium,credit_card
28/11/2018,21:47:29,5,78555,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.5,101.1,10.1,Medium,debit_card
04/07/2018,20:32:10,7,64420,Male,Mobile,Member,Fashion,Sneakers,62,1,0.2,15.5,1.6,Medium,credit_card
07/06/2018,14:22:43,3,90103,Male,Mobile,Member,Fashion,Titak watch,228,2,0.2,138.9,13.9,High,money_order
11/02/2018,11:11:17,8,63605,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.4,53.6,5.4,High,e_wallet
16/05/2018,10:55:20,7,63452,Male,Mobile,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
17/08/2018,11:28:48,9,81635,Male,Mobile,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Low,credit_card
16/08/2018,12:53:29,8,91160,Male,Mobile,Member,Fashion,Jeans,218,1,0.2,120.6,12.1,Low,credit_card
07/11/2018,20:16:13,4,70072,Male,Mobile,Member,Fashion,Suits,109,1,0.2,20.3,2,Medium,credit_card
28/12/2018,10:37:51,2,72206,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.5,0.8,0.1,High,e_wallet
29/05/2018,20:51:34,9,72854,Male,Mobile,Member,Fashion,Casula Shoes,122,2,0.3,34.7,3.5,High,credit_card
14/10/2018,21:24:04,9,76527,Male,Mobile,Member,Fashion,Running Shoes,224,5,0.3,110.4,11,High,credit_card
17/08/2018,14:18:02,8,71673,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.5,122.4,12.2,High,money_order
26/03/2018,13:28:31,8,90517,Male,Mobile,Member,Fashion,Sneakers,62,1,0.2,20.7,2.1,High,credit_card
27/04/2018,18:09:51,2,80985,Male,Mobile,Member,Fashion,Titak watch,228,1,0.3,120.6,12.1,Medium,credit_card
25/06/2018,14:59:08,9,95770,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.3,74.2,7.4,Medium,credit_card
23/07/2018,13:08:54,1,67125,Male,Mobile,Member,Fashion,T - Shirts,248,1,0.2,153.1,15.3,High,credit_card
06/05/2018,13:06:51,1,82254,Male,Mobile,Member,Fashion,Shirts,196,1,0.5,76.8,7.7,Low,credit_card
22/06/2018,10:42:44,5,66045,Male,Mobile,Member,Fashion,Jeans,218,1,0.2,133.6,13.4,High,credit_card
05/03/2018,08:07:50,5,94348,Male,Mobile,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
01/08/2018,18:14:13,8,71301,Female,Mobile,Member,Fashion,Sports Wear,85,1,0.3,28.3,2.8,Medium,money_order
08/07/2018,20:49:33,7,84726,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.2,39.6,4,High,e_wallet
16/01/2018,19:22:05,5,74811,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.4,117.1,11.7,High,money_order
14/02/2018,15:57:44,6,78870,Male,Mobile,Member,Fashion,Formal Shoes,213,5,0.2,111.7,11.2,Medium,credit_card
26/07/2018,16:20:01,5,67500,Male,Mobile,Member,Fashion,Sneakers,62,2,0.3,31,3.1,Medium,credit_card
14/06/2018,08:51:55,4,97240,Male,Mobile,Member,Fashion,Titak watch,228,5,0.4,102.4,10.2,High,money_order
24/10/2018,13:42:33,6,84474,Male,Mobile,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,High,credit_card
11/08/2018,10:11:23,6,83495,Male,Mobile,Guest,Fashion,T - Shirts,248,1,0.1,158.1,15.8,Medium,credit_card
19/09/2018,10:35:22,4,97591,Male,Mobile,Member,Fashion,Shirts,196,5,0.5,67,6.7,Medium,credit_card
20/10/2018,07:49:50,6,68615,Male,Mobile,Member,Fashion,Jeans,218,2,0.4,120.6,12.1,Medium,credit_card
17/12/2018,14:39:25,5,95883,Male,Mobile,Member,Fashion,Suits,109,1,0.3,25.7,2.6,Medium,credit_card
16/07/2018,10:46:13,3,98348,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.1,4.2,0.4,Medium,money_order
25/11/2018,09:15:52,5,64978,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.4,27.4,2.7,Medium,credit_card
11/11/2018,13:23:55,7,68998,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.1,141.8,14.2,Medium,credit_card
23/04/2018,22:13:27,7,71517,Male,Mobile,Member,Fashion,Formal Shoes,213,5,0.5,79.8,8,High,e_wallet
09/11/2018,13:26:02,7,70657,Male,Mobile,Member,Fashion,Sneakers,62,5,0.5,12.4,1.2,Low,credit_card
25/07/2018,15:47:45,4,78603,Female,Mobile,Member,Fashion,Titak watch,228,2,0.4,129.8,13,High,credit_card
05/03/2018,09:14:54,7,90106,Male,Mobile,Member,Fashion,Fossil Watch,159,1,0.3,74.2,7.4,Medium,credit_card
06/09/2018,09:12:40,5,72984,Male,Mobile,Member,Fashion,T - Shirts,248,5,0.5,106,10.6,Medium,credit_card
17/04/2018,19:53:11,6,67753,Male,Mobile,Member,Fashion,Shirts,196,5,0.5,67,6.7,High,credit_card
16/07/2018,11:25:55,1,98196,Male,Mobile,Guest,Fashion,Jeans,218,1,0.4,111.8,11.2,Low,credit_card
13/04/2018,20:41:30,6,60601,Male,Mobile,Member,Fashion,Suits,109,1,0.2,20.3,2,Medium,credit_card
08/11/2018,16:43:48,8,97403,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.3,2.5,0.2,Medium,credit_card
30/05/2018,14:27:05,3,64064,Male,Mobile,Member,Fashion,Casula Shoes,122,1,0.5,23.7,2.4,Medium,money_order
20/05/2018,16:44:08,6,68734,Male,Mobile,Member,Fashion,Running Shoes,224,2,0.1,139.5,14,Medium,credit_card
09/11/2018,18:12:13,3,75207,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.3,113.8,11.4,High,credit_card
03/05/2018,21:22:56,8,93856,Male,Mobile,Member,Fashion,Sneakers,62,5,0.2,12.4,1.2,Medium,credit_card
05/02/2018,12:50:58,1,77558,Male,Mobile,Member,Fashion,Titak watch,228,1,0.2,134.3,13.4,Low,debit_card
19/05/2018,00:41:02,3,84646,Male,Mobile,Member,Fashion,Fossil Watch,159,2,0.2,72.6,7.3,High,money_order
21/06/2018,21:30:56,7,85228,Male,Mobile,Member,Fashion,T - Shirts,248,5,0.3,130.8,13.1,Medium,credit_card
28/04/2018,11:23:01,10,83847,Female,Mobile,Member,Fashion,Shirts,196,1,0.2,112.1,11.2,Low,money_order
04/09/2018,21:00:40,5,78662,Male,Mobile,Member,Fashion,Jeans,218,5,0.5,83.5,8.4,Medium,e_wallet
15/07/2018,12:10:13,8,61200,Male,Mobile,Member,Fashion,Suits,109,1,0.5,12.7,1.3,Low,credit_card
10/07/2018,21:55:45,1,76701,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.5,28.3,2.8,Medium,credit_card
27/06/2018,09:32:51,6,62502,Male,Mobile,Guest,Fashion,Casula Shoes,122,1,0.2,39.6,4,High,credit_card
11/08/2018,11:25:58,1,79213,Male,Mobile,Member,Fashion,Running Shoes,224,1,0.2,139.5,14,Medium,credit_card
11/09/2018,12:48:08,8,86050,Male,Mobile,Guest,Fashion,Formal Shoes,213,2,0.1,128.7,12.9,High,credit_card
07/11/2018,09:52:37,7,87100,Male,Mobile,Member,Fashion,Sneakers,62,5,0.1,12.4,1.2,High,debit_card
01/03/2018,22:09:54,2,71754,Male,Mobile,Member,Fashion,Titak watch,228,2,0.4,129.8,13,High,credit_card
24/06/2018,23:22:46,3,67519,Male,Mobile,Guest,Fashion,Fossil Watch,159,5,0.3,55.2,5.5,Medium,credit_card
30/09/2018,18:55:30,5,95721,Male,Mobile,Member,Fashion,T - Shirts,248,2,0.4,148.2,14.8,Medium,credit_card
22/09/2018,14:14:16,7,83209,Male,Mobile,Member,Fashion,Shirts,196,2,0.4,100.3,10,Low,credit_card
